t1,trgt,side,pt,sl
2011-09-28 13:42:22.747,0.010764391312977888,-1.0,1,2
2011-09-28 13:51:15.285,0.010991621474271787,-1.0,1,2
2011-09-28 13:59:08.697,0.011206793390544931,-1.0,1,2
2011-09-28 13:59:08.697,0.011527459836472184,-1.0,1,2
2011-09-28 14:10:08.524,0.011812464587110551,-1.0,1,2
2011-09-28 14:10:08.524,0.012131924670741765,-1.0,1,2
2011-09-28 14:17:09.047,0.012431150401019865,-1.0,1,2
2011-09-28 14:17:09.047,0.012884371723112315,-1.0,1,2
2011-09-28 14:20:46.547,0.013193962999703202,-1.0,1,2
2011-09-28 14:27:03.671,0.01351607699322837,-1.0,1,2
2011-09-28 14:35:49.904,0.013728593918878169,-1.0,1,2
2011-09-28 14:42:59.646,0.013961187481820316,-1.0,1,2
2011-09-28 14:53:15.566,0.01411425223989873,-1.0,1,2
2011-09-28 15:02:46.694,0.014223634211301718,-1.0,1,2
2011-09-28 15:11:13.422,0.014221598793705775,-1.0,1,2
2011-09-28 15:20:05.502,0.014192423556677412,-1.0,1,2
2011-09-28 15:31:26.650,0.014030706942736943,-1.0,1,2
2011-09-28 15:39:13.572,0.013813976823211952,-1.0,1,2
2011-09-28 16:28:02.662,0.013296650854722801,-1.0,1,2
2011-09-28 16:28:02.662,0.013081845020476691,-1.0,1,2
2011-09-28 16:55:30.631,0.012865962544420215,-1.0,1,2
2011-09-28 17:17:56.348,0.012627663413361178,-1.0,1,2
2011-09-28 17:17:56.348,0.012525837298728661,-1.0,1,2
2011-09-28 17:41:40.231,0.01244794107520732,-1.0,1,2
2011-09-28 17:55:04.737,0.012424004428241184,-1.0,1,2
2011-09-28 17:41:40.231,0.012327819957793818,-1.0,1,2
2011-09-28 17:41:40.231,0.012185720882528672,-1.0,1,2
2011-09-28 17:55:04.737,0.011965062572904687,-1.0,1,2
2011-09-28 18:03:55.296,0.011728319269189763,-1.0,1,2
2011-09-28 19:12:33.060,0.011505841989303267,-1.0,1,2
2011-09-28 19:22:49.023,0.011333655362384946,-1.0,1,2
2011-09-28 19:32:11.198,0.011261536911856064,-1.0,1,2
2011-09-28 19:32:11.198,0.01126769285023143,-1.0,1,2
2011-09-28 19:37:37.584,0.011234162812612419,-1.0,1,2
2011-09-28 17:55:04.737,0.011289009844911957,1.0,1,2
2011-09-28 18:03:55.296,0.011367917636669292,1.0,1,2
2011-09-28 19:37:37.584,0.011657985138212682,1.0,1,2
2011-09-28 19:48:51.775,0.012251065154832985,1.0,1,2
2011-09-28 19:48:51.775,0.012699615487356474,1.0,1,2
2011-09-28 19:48:51.775,0.013118244705131937,1.0,1,2
2011-09-28 19:37:37.584,0.01328236948293692,1.0,1,2
2011-09-28 19:37:37.584,0.013393216062153379,1.0,1,2
2011-09-28 18:03:55.296,0.013478709760041405,1.0,1,2
2011-09-28 19:44:58.297,0.013669964357524577,1.0,1,2
2011-09-28 19:48:51.775,0.014094746479253283,1.0,1,2
2011-09-28 18:03:55.296,0.014308825559944227,1.0,1,2
2011-09-28 19:37:37.584,0.014702636420731609,1.0,1,2
2011-09-28 17:55:04.737,0.014875667568872599,1.0,1,2
2011-09-28 17:41:40.231,0.014994882997587992,1.0,1,2
2011-09-28 18:03:55.296,0.015354058764575403,1.0,1,2
2011-09-28 18:03:55.296,0.01582053163803195,1.0,1,2
2011-09-28 19:37:37.584,0.01619564390219058,1.0,1,2
2011-09-28 19:37:37.584,0.016614540560169665,1.0,1,2
2011-09-28 18:03:55.296,0.016741049614899625,1.0,1,2
2011-09-29 13:59:20.443,0.016934094411801,-1.0,1,2
2011-09-29 14:15:22.187,0.01714458144624607,-1.0,1,2
2011-09-29 14:24:12.233,0.017367404636510545,-1.0,1,2
2011-09-29 14:24:12.233,0.01769312163752358,-1.0,1,2
2011-09-29 14:30:20.584,0.018000287158285867,-1.0,1,2
2011-09-29 14:38:04.796,0.01843392688052137,-1.0,1,2
2011-09-29 14:58:22.723,0.01895364323619416,-1.0,1,2
2011-09-29 15:08:33.365,0.01911736360705178,-1.0,1,2
2011-09-29 15:20:36.608,0.01941230944547283,-1.0,1,2
2011-09-29 15:20:36.608,0.019578177956370634,1.0,1,2
2011-09-28 19:53:34.216,0.019579941759596188,1.0,1,2
